filename,nwords,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
2020-03-10_15_24_20.txt, 141, 0.7975970609929075,0.475003223726628,0.5833430045132173,-0.2520473758865249,0.19261524822695034,0.2974454740193949,0.09376531270148292,0.033859313938341296,0.6728886892692562,0.5998663684210528,0.31911063829787234,0.0,0.018539007092198582,0.0371605415860735,0.08371244358478401,0.04696005210594876,0.012170212765957445,0.09509856708640903,-0.872,0.029078014184397163
2020-06-23_16_35_55.txt, 61, -0.6070154918032786,0.10798360655737706,1.9016885245901638,-0.2785294262295082,1.3347356557377048,0.36208852459016394,0.1507888524590164,0.08769770491803279,0.3388426428571429,0.49890199999999996,0.0,-0.8780163934426229,0.0,0.040573770491803274,0.0,0.12577377049180327,0.1356311475409836,0.012426229508196721,0.0,0.036037704918032785
2020-06-23_22_05_27.txt, 100, 0.14539040000000003,0.21903819938515592,1.180877149758454,-0.44280217391304355,0.8502643478260868,0.28901829540910884,0.0792854267310789,0.09222698113207548,0.5342690585858586,0.399436,0.078485,0.0,0.0,0.24542928853754942,0.0,0.20624930817610063,0.24076284584980234,0.08231296296296296,0.0,0.04519259259259259
2021-06-21_18_37_57.txt, 6, 0.0,0.0,0.0,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21_18_47_22.txt, 7, 0.0,0.0,0.0,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21_18_58_12.txt, 6, 0.0,0.0,0.0,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09_00_02_00.txt, 102, -1.0728496101958176,0.4868764976958526,0.442556313047334,-0.050457210626185967,0.16406129032258066,0.06217586298636514,0.04997849462365592,0.036948453608247424,0.33201043735362995,0.42148675,0.0,0.0,0.0,0.37205214499501166,0.0,0.0,0.37045663082437275,0.12722257900963327,0.0,0.021509145327569007
2022-07-25_13_10_13.txt, 152, 1.5979687824561408,0.4936911549707602,0.5669967105263158,-0.20252627192982453,0.5570554444444444,0.2481311337054758,0.11839709595959597,0.13198355263157893,0.9151028333333333,1.012498,0.0,0.43794078947368414,0.09573853668261563,0.25040241228070176,0.034105263157894736,0.16333261064593302,0.0,0.1268486842105263,0.0,0.07196012759170653
2022-10-19_17_34_50.txt, 209, -0.01679787512920891,0.5121521586547316,0.31774190909330824,-0.331217869669191,0.6747338427786096,0.14339792002379947,0.08312468288006875,0.1331961722488038,0.2759553486842105,0.4295336666666667,0.18326923076923077,-0.8651913875598086,0.048949376502962536,0.10417434778656487,0.0,0.007157894736842105,0.12036751657995182,0.17405422647527907,0.0,0.011521531100478467
2023-01-20_04_51_51.txt, 40, 0.41000057142857144,0.40654285714285715,0.3025428571428571,-0.510665,0.4373599999999999,0.09302871760797342,0.0,0.059289036544850494,0.14378268604651168,-2.485795,0.0,0.874675,0.041790697674418606,0.0,0.4061142857142857,0.0,0.1392,0.0,-0.872,0.01895348837209302
2023-01-22_04_53_37.txt, 41, 1.595033065582656,0.4058333333333333,0.9507222222222224,-0.51884,0.5102533333333332,0.03386666666666667,0.0365,0.03617777777777778,0.7476856111111112,0.20050400000000002,0.0,0.8742439024390244,0.039933333333333335,0.0,0.0,0.0,0.1433333333333333,0.03541111111111111,0.0,0.03483333333333333
2023-01-26_15_00_30.txt, 46, 0.31420000000000003,0.033902439024390246,0.012414634146341464,-0.5128292682926829,0.6351576585365852,0.08553731707317072,0.0,0.033916666666666664,0.7616267,0.0,0.0,0.8723695652173913,0.0374375,0.024219512195121952,0.0,0.0,0.17200000000000001,0.06665853658536586,0.0,0.016979166666666663
2023-01-27_04_58_06.txt, 43, -0.3536144,0.0808157894736842,0.0,-0.4332385250917994,0.6123039999999998,0.06561919504643962,0.0,0.03192156862745098,0.7739764215686276,0.35450899999999996,0.0,0.8734418604651163,0.03523529411764706,0.0,0.0,0.0,0.17200000000000001,0.03710526315789474,0.0,0.015980392156862745
2023-01-28_01_01_58.txt, 44, 0.15853585760905764,0.4154871794871795,0.9610641025641026,-0.11502424575424579,1.0580083516483516,0.11727208472686733,0.03369230769230769,0.035391304347826086,1.2484268782608698,0.20050400000000002,0.0,0.8891363636363636,0.03906521739130435,0.02546153846153846,0.0,0.0,0.12285714285714285,0.033479375696767004,0.0,0.03315328874024526
