filename,nwords,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
2020-03-10_15_24_20.txt, 141, 0.7975970609929075,0.475003223726628,0.5833430045132173,-0.2520473758865249,0.19261524822695034,0.2974454740193949,0.09376531270148292,0.033859313938341296,0.6728886892692562,0.5998663684210528,0.31911063829787234,0.0,0.018539007092198582,0.0371605415860735,0.08371244358478401,0.04696005210594876,0.012170212765957445,0.09509856708640903,-0.872,0.029078014184397163
2020-06-23_16_35_55.txt, 61, -0.6070154918032786,0.10798360655737706,1.9016885245901638,-0.2785294262295082,1.3347356557377048,0.36208852459016394,0.1507888524590164,0.08769770491803279,0.3388426428571429,0.49890199999999996,0.0,-0.8780163934426229,0.0,0.040573770491803274,0.0,0.12577377049180327,0.1356311475409836,0.012426229508196721,0.0,0.036037704918032785
2020-06-23_22_05_27.txt, 100, 0.14539040000000003,0.21903819938515592,1.180877149758454,-0.44280217391304355,0.8502643478260868,0.28901829540910884,0.0792854267310789,0.09222698113207548,0.5342690585858586,0.399436,0.078485,0.0,0.0,0.24542928853754942,0.0,0.20624930817610063,0.24076284584980234,0.08231296296296296,0.0,0.04519259259259259
2021-04-30_16_13_02.txt, 161, -1.249032314624506,0.3803947550034506,0.44343150448585233,0.253565175042349,0.32195354037267077,0.2435217391304348,0.17611994478951,0.12416347826086957,0.8161816473118281,0.4432727777777778,0.14425,0.8789565217391304,0.14219677018633542,0.5337996894409938,0.027,0.09086844720496894,0.24029474872953133,0.09365366459627329,0.8952546583850932,0.02680931677018633
2021-04-30_19_10_27.txt, 169, -1.3119903824175825,0.3661543259235567,0.4488197665120742,0.1722461749788672,0.2602480473372781,0.23553502958579883,0.16881624820086358,0.11886390532544379,0.8187362974358975,0.6211855555555555,0.1154,0.8779171597633136,0.136103550295858,0.5178077722693109,0.026270270270270273,0.08703402366863905,0.19058241758241756,0.09279289940828402,0.8992248520710059,0.029247041420118337
2021-06-21_18_37_57.txt, 6, 0.0,0.0,0.0,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21_18_47_22.txt, 7, 0.0,0.0,0.0,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21_18_58_12.txt, 6, 0.0,0.0,0.0,-0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03_09_27_38.txt, 97, -0.29602949015036706,0.08265166364186327,0.005850574712643678,-0.19383940218035312,0.1025014367816092,0.029806526315789467,0.13102277951933122,0.025021052631578944,0.20084448484848486,0.4235213333333333,1.0139728070175438,-0.2939759450171821,0.0,0.0784697193913165,0.0,0.0,0.37013485221674874,0.13179808612440191,0.0,0.03382870813397129
2022-02-09_23_12_49.txt, 180, -1.2995098113594044,0.4648758305220844,0.3471384064747673,-0.06369871847307429,0.6759690149965916,0.12067958491058609,0.007,0.08561244502555569,0.4389134082727634,0.6011813076923077,0.09971973929236498,0.8609277777777777,0.0,0.1284219622905028,0.034805023006134965,0.04582562700582432,0.05725920245398773,0.08607345774396767,0.011138888888888896,0.17559838155819324
2022-04-09_00_02_00.txt, 102, -1.0728496101958176,0.4868764976958526,0.442556313047334,-0.050457210626185967,0.16406129032258066,0.06217586298636514,0.04997849462365592,0.036948453608247424,0.33201043735362995,0.42148675,0.0,0.0,0.0,0.37205214499501166,0.0,0.0,0.37045663082437275,0.12722257900963327,0.0,0.021509145327569007
2022-04-23_16_06_26.txt, 36, -1.4599501333333333,0.08344444444444443,0.6959722222222222,-0.20646666666666674,0.2786111111111111,0.05599055555555555,0.08769298245614034,0.0,1.4782343815789474,0.5387075,0.0,0.0,0.0,0.114625,0.0,0.0,0.0,0.14130555555555555,0.9066944444444445,0.023499999999999997
2022-04-30_15_33_58.txt, 26, 0.0,0.01707692307692308,0.31277692307692306,-0.545,0.0,0.12640153846153845,0.11113574660633485,0.040461538461538465,0.22958379999999998,0.2245773333333333,0.0,0.0,0.0,0.01880769230769231,0.0,0.0,0.022,0.0,0.0,0.13617194570135746
2022-05-06_22_10_42.txt, 46, 0.9277832521739129,0.3152727272727273,0.5332351778656127,-0.37979826086956525,0.4777182608695652,0.24141652173913042,0.0,0.010369565217391304,0.2923539142857143,0.24454533333333336,0.0,0.8723695652173913,0.0,0.2681679841897233,0.0,0.1129363354037267,0.012434782608695651,0.11039751552795032,0.0,0.0736723602484472
