,timestamp_diff,timestamp,positive,negative
0,0,2019-09-03 01:35:58,-0.06055555555555556,0.0
1,0,2019-09-05 19:03:02,-0.06055555555555556,0.0
2,0,2019-09-08 20:38:27,-0.009336257309941524,0.020596491228070165
3,0,2019-09-16 23:51:34,-0.049435123456790145,0.08717501975308639
4,0,2019-09-30 14:52:57,-0.06055555555555556,0.0
5,1,2019-10-16 15:54:36,-0.06055555555555556,0.0
6,1,2019-10-18 15:34:41,0.10516542376871642,0.26078817655146436
7,1,2019-10-19 05:14:52,0.14125462962962965,-0.2867944
8,10,2020-07-22 05:26:22,0.5616495473251027,-0.4622412
9,11,2020-08-21 13:02:14,-0.0012402020202020195,-0.041717921212121194
10,11,2020-08-21 19:36:35,0.3174666666666667,0.0364
11,17,2021-02-14 17:30:38,-0.06055555555555556,0.0
12,17,2021-02-15 15:11:10,0.34447867656394116,-0.0006942135141434028
13,22,2021-07-10 23:22:04,0.19168510990665463,-0.4461635985546522
14,22,2021-07-15 12:00:34,0.25784592192598876,-0.2322227986164432
15,27,2021-12-14 11:28:43,0.13658333333333333,-0.26898226666666664
16,27,2021-12-19 02:40:08,0.12010128083491457,-0.48073273118279575
17,29,2022-02-12 14:10:38,0.35854406534011796,-0.29216229265588217
18,30,2022-03-12 14:23:17,0.5736911782071928,-0.4732994
19,31,2022-04-03 19:34:34,0.09979109977324262,-0.39078999999999997
20,31,2022-04-11 11:12:38,-0.1509068100358423,0.0181290322580645
21,31,2022-04-12 18:00:34,0.010990740740740731,-0.4950428
22,32,2022-05-13 17:19:09,0.1591459083633453,-0.2865609333333333
23,32,2022-05-14 01:53:19,0.14565754443087772,-0.15080027659747663
24,32,2022-05-19 19:58:19,0.1362356438851897,-0.16401992282788047
25,33,2022-05-26 10:12:43,0.14565754443087772,-0.15080027659747663
26,33,2022-05-26 10:14:59,0.14565754443087772,-0.15080027659747663
27,33,2022-05-26 10:15:36,0.14565754443087772,-0.15080027659747663
28,33,2022-05-26 10:17:05,0.14565754443087772,-0.15080027659747663
29,33,2022-05-26 10:18:27,0.14565754443087772,-0.15080027659747663
30,33,2022-05-26 10:19:48,0.14565754443087772,-0.15080027659747663
31,33,2022-05-26 10:20:40,0.14565754443087772,-0.15080027659747663
32,33,2022-05-26 10:21:34,0.14565754443087772,-0.15080027659747663
33,33,2022-05-26 10:22:31,0.14565754443087772,-0.15080027659747663
34,33,2022-05-26 10:23:40,0.14565754443087772,-0.15080027659747663
35,33,2022-05-26 10:24:32,0.14565754443087772,-0.15080027659747663
36,33,2022-05-26 10:25:01,0.14565754443087772,-0.15080027659747663
37,33,2022-05-26 10:25:45,0.14565754443087772,-0.15080027659747663
38,33,2022-05-26 10:26:39,0.14565754443087772,-0.15080027659747663
39,33,2022-05-26 10:28:11,0.14565754443087772,-0.15080027659747663
40,33,2022-05-26 10:28:54,0.14565754443087772,-0.15080027659747663
41,33,2022-05-26 10:29:58,0.14565754443087772,-0.15080027659747663
42,33,2022-05-26 10:30:32,0.14565754443087772,-0.15080027659747663
43,33,2022-05-26 10:31:26,0.14565754443087772,-0.15080027659747663
44,33,2022-05-26 10:31:48,0.14565754443087772,-0.15080027659747663
45,33,2022-05-26 10:32:59,0.14565754443087772,-0.15080027659747663
46,33,2022-05-26 10:34:00,0.14565754443087772,-0.15080027659747663
47,33,2022-05-26 10:35:01,0.14565754443087772,-0.15080027659747663
48,33,2022-05-26 10:36:50,0.14565754443087772,-0.15080027659747663
49,33,2022-05-26 10:37:19,0.14565754443087772,-0.15080027659747663
50,33,2022-05-26 10:40:15,0.14565754443087772,-0.15080027659747663
51,33,2022-05-26 10:40:43,0.14565754443087772,-0.15080027659747663
52,33,2022-05-26 10:41:42,0.14565754443087772,-0.15080027659747663
53,33,2022-05-26 10:42:44,0.14565754443087772,-0.15080027659747663
54,33,2022-05-26 10:43:19,0.14565754443087772,-0.15080027659747663
55,33,2022-05-26 10:43:48,0.14565754443087772,-0.15080027659747663
56,33,2022-05-26 10:45:03,0.14565754443087772,-0.15080027659747663
57,33,2022-05-26 10:45:56,0.14565754443087772,-0.15080027659747663
58,33,2022-05-26 10:46:29,0.14565754443087772,-0.15080027659747663
59,33,2022-05-26 10:47:08,0.14565754443087772,-0.15080027659747663
60,33,2022-05-26 10:48:27,0.14565754443087772,-0.15080027659747663
61,33,2022-05-26 10:49:11,0.14565754443087772,-0.15080027659747663
62,33,2022-05-26 10:50:32,0.14565754443087772,-0.15080027659747663
63,33,2022-05-26 10:51:05,0.14565754443087772,-0.15080027659747663
64,33,2022-05-26 10:51:31,0.14565754443087772,-0.15080027659747663
65,33,2022-05-26 10:51:58,0.14565754443087772,-0.15080027659747663
66,33,2022-05-26 10:52:51,0.14565754443087772,-0.15080027659747663
67,33,2022-05-26 10:53:26,0.14565754443087772,-0.15080027659747663
68,33,2022-05-26 10:54:03,0.14565754443087772,-0.15080027659747663
69,33,2022-05-26 10:54:45,0.14565754443087772,-0.15080027659747663
70,33,2022-05-26 10:54:53,0.14565754443087772,-0.15080027659747663
71,33,2022-05-26 10:55:41,0.14565754443087772,-0.15080027659747663
72,33,2022-05-26 10:56:10,0.14565754443087772,-0.15080027659747663
73,33,2022-05-26 10:58:54,0.14565754443087772,-0.15080027659747663
74,33,2022-05-26 10:59:53,0.14565754443087772,-0.15080027659747663
75,33,2022-05-26 11:00:26,0.14565754443087772,-0.15080027659747663
76,33,2022-05-26 11:01:23,0.14565754443087772,-0.15080027659747663
77,33,2022-05-26 11:02:39,0.14565754443087772,-0.15080027659747663
